latitude,longitude,var
54.5,32.5,0.265
54.5,32.625,0.266
54.5,32.75,0.267
54.5,32.875,0.268
54.5,33.0,0.268
54.5,33.125,0.271
54.5,33.25,0.276
54.5,33.375,0.274
54.5,33.5,0.277
54.5,33.625,0.278
54.5,33.75,0.276
54.5,33.875,0.275
54.5,34.0,0.275
54.5,34.125,0.275
54.5,34.25,0.27
54.5,34.375,0.258
54.5,34.5,0.257
54.5,34.625,0.264
54.5,34.75,0.275
54.5,34.875,0.28200000000000003
54.5,35.0,0.28700000000000003
54.5,35.125,0.278
54.5,35.25,0.274
54.5,35.375,0.274
54.5,35.5,0.274
54.5,35.625,0.274
54.5,35.75,0.27
54.5,35.875,0.276
54.5,36.0,0.277
54.5,36.125,0.28200000000000003
54.5,36.25,0.28200000000000003
54.5,36.375,0.28400000000000003
54.5,36.5,0.28400000000000003
54.5,36.625,0.28200000000000003
54.5,36.75,0.28200000000000003
54.5,36.875,0.28700000000000003
54.5,37.0,0.281
54.5,37.125,0.292
54.5,37.25,0.276
54.5,37.375,0.273
54.5,37.5,0.263
54.5,37.625,0.275
54.5,37.75,0.273
54.5,37.875,0.266
54.5,38.0,0.266
54.5,38.125,0.266
54.5,38.25,0.265
54.5,38.375,0.266
54.5,38.5,0.266
54.5,38.625,0.265
54.5,38.75,0.267
54.5,38.875,0.262
54.5,39.0,0.26
54.5,39.125,0.259
54.5,39.25,0.259
54.5,39.375,0.296
54.5,39.5,0.325
54.5,39.625,0.324
54.5,39.75,0.322
54.5,39.875,0.311
54.5,40.0,0.295
54.5,40.125,0.26
54.5,40.25,0.256
54.5,40.375,0.258
54.5,40.5,0.259
54.5,40.625,0.251
54.5,40.75,0.257
54.5,40.875,0.279
54.5,41.0,0.28400000000000003
54.5,41.125,0.267
54.5,41.25,0.23800000000000002
54.5,41.375,0.24
54.5,41.5,0.23600000000000002
54.5,41.625,0.23700000000000002
54.5,41.75,0.248
54.5,41.875,0.268
54.5,42.0,0.292
54.5,42.125,0.27
54.5,42.25,0.247
54.5,42.375,0.248
54.5,42.5,0.267
54.5,42.625,0.23500000000000001
54.5,42.75,0.22
54.5,42.875,0.219
54.5,43.0,0.223
54.5,43.125,0.23900000000000002
54.5,43.25,0.297
54.5,43.375,0.28800000000000003
54.5,43.5,0.244
54.5,43.625,0.252
54.5,43.75,0.271
54.5,43.875,0.28
54.5,44.0,0.269
54.5,44.125,0.263
54.5,44.25,0.256
54.5,44.375,0.261
54.5,44.5,0.263
54.5,44.625,0.298
54.5,44.75,0.309
54.5,44.875,0.263
54.5,45.0,0.246
54.5,45.125,0.248
54.5,45.25,0.251
54.5,45.375,0.28
54.5,45.5,0.314
54.5,45.625,0.302
54.5,45.75,0.259
54.5,45.875,0.254
54.5,46.0,0.269
54.5,46.125,0.26
54.5,46.25,0.242
54.5,46.375,0.246
54.5,46.5,0.251
54.5,46.625,0.251
54.5,46.75,0.251
54.5,46.875,0.225
54.5,47.0,0.216
54.5,47.125,0.222
54.5,47.25,0.22
54.5,47.375,0.218
54.5,47.5,0.216
54.5,47.625,0.213
54.5,47.75,0.211
54.5,47.875,0.21
54.5,48.0,0.21
54.5,48.125,0.212
54.5,48.25,0.216
54.5,49.0,0.24
54.5,49.125,0.19
54.5,49.25,0.20800000000000002
54.5,49.375,0.259
54.5,49.5,0.275
54.5,49.625,0.293
54.5,49.75,0.293
54.5,49.875,0.305
54.5,50.0,0.295
54.375,-8.375,0.321
54.375,-8.25,0.32
54.375,-8.125,0.318
54.375,-8.0,0.314
54.375,-7.875,0.313
54.375,-7.75,0.28800000000000003
54.375,-7.625,0.305
54.375,-7.5,0.307
54.375,-7.375,0.3
54.375,-7.25,0.281
54.375,-7.125,0.275
54.375,-7.0,0.253
54.375,-6.875,0.254
54.375,-6.75,0.262
54.375,-6.625,0.261
54.375,-6.5,0.274
54.375,-6.375,0.274
54.375,-6.25,0.267
54.375,-6.125,0.279
54.375,-6.0,0.278
54.375,-5.875,0.277
54.375,-5.75,0.243
54.375,-4.5,0.245
54.375,-3.375,0.248
54.375,-3.25,0.249
54.375,-3.125,0.246
54.375,-3.0,0.248
54.375,-2.875,0.252
54.375,-2.75,0.257
54.375,-2.625,0.256
54.375,-2.5,0.256
54.375,-2.375,0.255
54.375,-2.25,0.252
54.375,-2.125,0.248
54.375,-2.0,0.23700000000000002
54.375,-1.875,0.216
54.375,-1.75,0.213
54.375,-1.625,0.218
54.375,-1.5,0.254
54.375,-1.375,0.252
54.375,-1.25,0.23500000000000001
54.375,-1.125,0.211
54.375,-1.0,0.225
54.375,-0.875,0.228
54.375,-0.75,0.23600000000000002
54.375,-0.625,0.229
54.375,-0.5,0.219
54.375,8.875,0.218
54.375,9.0,0.20500000000000002
54.375,9.125,0.191
54.375,9.25,0.163
54.375,9.375,0.164
54.375,9.5,0.169
54.375,9.625,0.171
54.375,9.75,0.187
54.375,9.875,0.209
54.375,10.0,0.215
54.375,10.125,0.228
54.375,10.25,0.231
54.375,10.375,0.23500000000000001
54.375,10.5,0.23700000000000002
54.375,12.875,0.244
54.375,13.375,0.232
54.375,13.5,0.23600000000000002
54.375,16.375,0.219
54.375,16.5,0.218
54.375,16.625,0.191
54.375,16.75,0.19
54.375,16.875,0.19
54.375,17.0,0.191
54.375,17.125,0.196
54.375,17.25,0.167
54.375,17.375,0.17200000000000001
54.375,17.5,0.197
54.375,17.625,0.177
54.375,17.75,0.149
54.375,17.875,0.14200000000000002
54.375,18.0,0.14300000000000002
54.375,18.125,0.164
54.375,18.25,0.17200000000000001
54.375,18.375,0.171
54.375,18.5,0.14400000000000002
54.375,19.875,0.251
54.375,20.0,0.25
54.375,20.125,0.25
54.375,20.25,0.25
54.375,20.375,0.249
54.375,20.5,0.249
54.375,20.625,0.263
54.375,20.75,0.262
54.375,20.875,0.28500000000000003
54.375,21.0,0.28500000000000003
54.375,21.125,0.28400000000000003
54.375,21.25,0.28200000000000003
54.375,21.375,0.281
54.375,21.5,0.28200000000000003
54.375,21.625,0.295
54.375,21.75,0.303
54.375,21.875,0.304
54.375,22.0,0.28200000000000003
54.375,22.125,0.242
54.375,22.25,0.23500000000000001
54.375,22.375,0.26
54.375,22.5,0.258
54.375,22.625,0.261
54.375,22.75,0.26
54.375,22.875,0.244
54.375,23.0,0.249
54.375,23.125,0.244
54.375,23.25,0.255
54.375,23.375,0.269
54.375,23.5,0.248
54.375,23.625,0.242
54.375,23.75,0.247
54.375,23.875,0.23600000000000002
54.375,24.0,0.22
54.375,24.125,0.229
54.375,24.25,0.23
54.375,24.375,0.212
54.375,24.5,0.184
54.375,24.625,0.179
54.375,24.75,0.184
54.375,24.875,0.179
54.375,25.0,0.17200000000000001
54.375,25.125,0.166
54.375,25.25,0.167
54.375,25.375,0.188
54.375,25.5,0.203
54.375,25.625,0.203
54.375,25.75,0.215
54.375,25.875,0.221
54.375,26.0,0.231
54.375,26.125,0.216
54.375,26.25,0.23500000000000001
54.375,26.375,0.23600000000000002
54.375,26.5,0.242
54.375,26.625,0.232
54.375,26.75,0.224
54.375,26.875,0.216
54.375,27.0,0.216
54.375,27.125,0.226
54.375,27.25,0.243
54.375,27.375,0.247
54.375,27.5,0.249
54.375,27.625,0.25
54.375,27.75,0.22
54.375,27.875,0.199
54.375,28.0,0.202
54.375,28.125,0.202
54.375,28.25,0.201
54.375,28.375,0.198
54.375,28.5,0.20700000000000002
54.375,28.625,0.212
54.375,28.75,0.223
54.375,28.875,0.23700000000000002
54.375,29.0,0.23900000000000002
54.375,29.125,0.244
54.375,29.25,0.251
54.375,29.375,0.254
54.375,29.5,0.255
54.375,29.625,0.257
54.375,29.75,0.26
54.375,29.875,0.26
54.375,30.0,0.261
54.375,30.125,0.261
54.375,30.25,0.259
54.375,30.375,0.254
54.375,30.5,0.257
54.375,30.625,0.261
54.375,30.75,0.26
54.375,30.875,0.258
54.375,31.0,0.259
54.375,31.125,0.259
54.375,31.25,0.256
54.375,31.375,0.255
54.375,31.5,0.261
54.375,31.625,0.269
54.375,31.75,0.27
54.375,31.875,0.273
54.375,32.0,0.274
54.375,32.125,0.275
54.375,32.25,0.278
54.375,32.375,0.276
54.375,32.5,0.27
54.375,32.625,0.272
54.375,32.75,0.272
54.375,32.875,0.27
54.375,33.0,0.269
54.375,33.125,0.269
54.375,33.25,0.277
54.375,33.375,0.276
54.375,33.5,0.28200000000000003
54.375,33.625,0.279
54.375,33.75,0.279
54.375,33.875,0.28300000000000003
54.375,34.0,0.277
54.375,34.125,0.28
54.375,34.25,0.279
54.375,34.375,0.278
54.375,34.5,0.28
54.375,34.625,0.28300000000000003
54.375,34.75,0.28700000000000003
54.375,34.875,0.28700000000000003
54.375,35.0,0.28700000000000003
54.375,35.125,0.28500000000000003
54.375,35.25,0.275
54.375,35.375,0.272
54.375,35.5,0.274
54.375,35.625,0.274
54.375,35.75,0.276
54.375,35.875,0.275
54.375,36.0,0.275
54.375,36.125,0.272
54.375,36.25,0.277
54.375,36.375,0.28200000000000003
54.375,36.5,0.28200000000000003
54.375,36.625,0.28
54.375,36.75,0.277
54.375,36.875,0.289
54.375,37.0,0.279
54.375,37.125,0.273
54.375,37.25,0.274
54.375,37.375,0.274
54.375,37.5,0.274
54.375,37.625,0.273
54.375,37.75,0.266
54.375,37.875,0.265
54.375,38.0,0.263
54.375,38.125,0.264
54.375,38.25,0.264
54.375,38.375,0.264
54.375,38.5,0.258
54.375,38.625,0.252
54.375,38.75,0.261
54.375,38.875,0.26
54.375,39.0,0.257
54.375,39.125,0.259
54.375,39.25,0.258
54.375,39.375,0.267
54.375,39.5,0.326
54.375,39.625,0.321
54.375,39.75,0.309
54.375,39.875,0.28
54.375,40.0,0.276
54.375,40.125,0.273
54.375,40.25,0.28200000000000003
54.375,40.375,0.28700000000000003
54.375,40.5,0.28600000000000003
54.375,40.625,0.269
54.375,40.75,0.28400000000000003
54.375,40.875,0.28600000000000003
54.375,41.0,0.273
54.375,41.125,0.23600000000000002
54.375,41.25,0.234
54.375,41.375,0.248
54.375,41.5,0.255
54.375,41.625,0.248
54.375,41.75,0.249
54.375,41.875,0.262
54.375,42.0,0.28
54.375,42.125,0.272
54.375,42.25,0.262
54.375,42.375,0.263
54.375,42.5,0.243
54.375,42.625,0.23800000000000002
54.375,42.75,0.222
54.375,42.875,0.22
54.375,43.0,0.22
54.375,43.125,0.23800000000000002
54.375,43.25,0.247
54.375,43.375,0.252
54.375,43.5,0.253
54.375,43.625,0.254
54.375,43.75,0.259
54.375,43.875,0.28200000000000003
54.375,44.0,0.262
54.375,44.125,0.262
54.375,44.25,0.276
54.375,44.375,0.28700000000000003
54.375,44.5,0.289
54.375,44.625,0.328
54.375,44.75,0.318
54.375,44.875,0.28
54.375,45.0,0.258
54.375,45.125,0.232
54.375,45.25,0.24
54.375,45.375,0.296
54.375,45.5,0.308
54.375,45.625,0.309
54.375,45.75,0.255
54.375,45.875,0.257
54.375,46.0,0.263
54.375,46.125,0.257
54.375,46.25,0.247
54.375,46.375,0.249
54.375,46.5,0.245
54.375,46.625,0.244
54.375,46.75,0.246
54.375,46.875,0.243
54.375,47.0,0.219
54.375,47.125,0.219
54.375,47.25,0.218
54.375,47.375,0.214
54.375,47.5,0.213
54.375,47.625,0.212
54.375,47.75,0.211
54.375,47.875,0.21
54.375,48.0,0.211
54.375,48.125,0.217
54.375,48.25,0.23900000000000002
54.375,48.625,0.25
54.375,48.75,0.248
54.375,48.875,0.245
54.375,49.0,0.256
54.375,49.125,0.23700000000000002
54.375,49.25,0.246
54.375,49.375,0.273
54.375,49.5,0.28200000000000003
54.375,49.625,0.293
54.375,49.75,0.275
54.375,49.875,0.28800000000000003
54.375,50.0,0.301
54.25,-9.75,0.259
54.25,-9.625,0.262
54.25,-9.5,0.262
54.25,-9.375,0.264
54.25,-9.0,0.317
54.25,-8.5,0.312
54.25,-8.375,0.312
54.25,-8.25,0.311
54.25,-8.125,0.31
54.25,-8.0,0.317
54.25,-7.875,0.319
54.25,-7.75,0.303
54.25,-7.625,0.301
54.25,-7.5,0.301
54.25,-7.375,0.297
54.25,-7.25,0.305
54.25,-7.125,0.304
54.25,-7.0,0.298
54.25,-6.875,0.292
54.25,-6.75,0.292
54.25,-6.625,0.28200000000000003
54.25,-6.5,0.268
54.25,-6.375,0.249
54.25,-6.25,0.24
54.25,-6.125,0.265
54.25,-6.0,0.277
54.25,-5.875,0.278
54.25,-5.75,0.247
54.25,-5.625,0.244
54.25,-5.5,0.244
54.25,-4.5,0.231
54.25,-3.375,0.246
54.25,-3.25,0.255
54.25,-3.125,0.253
54.25,-3.0,0.249
54.25,-2.875,0.251
54.25,-2.75,0.253
54.25,-2.625,0.252
54.25,-2.5,0.251
54.25,-2.375,0.251
54.25,-2.25,0.25
54.25,-2.125,0.247
54.25,-2.0,0.226
54.25,-1.875,0.224
54.25,-1.75,0.224
54.25,-1.625,0.221
54.25,-1.5,0.228
54.25,-1.375,0.223
54.25,-1.25,0.234
54.25,-1.125,0.212
54.25,-1.0,0.201
54.25,-0.875,0.198
54.25,-0.75,0.214
54.25,-0.625,0.216
54.25,-0.5,0.217
54.25,-0.375,0.216
54.25,8.75,0.226
54.25,8.875,0.222
54.25,9.0,0.2
54.25,9.125,0.166
54.25,9.25,0.161
54.25,9.375,0.162
54.25,9.5,0.163
54.25,9.625,0.165
54.25,9.75,0.167
54.25,9.875,0.17200000000000001
54.25,10.0,0.187
54.25,10.125,0.222
54.25,10.25,0.226
54.25,10.375,0.232
54.25,10.5,0.23500000000000001
54.25,10.625,0.23600000000000002
54.25,10.75,0.23600000000000002
54.25,10.875,0.23500000000000001
54.25,11.0,0.23800000000000002
54.25,12.625,0.214
54.25,12.75,0.223
54.25,12.875,0.225
54.25,13.0,0.221
54.25,13.125,0.227
54.25,13.25,0.227
54.25,16.0,0.23500000000000001
54.25,16.125,0.234
54.25,16.25,0.203
54.25,16.375,0.197
54.25,16.5,0.196
54.25,16.625,0.176
54.25,16.75,0.162
54.25,16.875,0.188
54.25,17.0,0.17500000000000002
54.25,17.125,0.189
54.25,17.25,0.158
54.25,17.375,0.157
54.25,17.5,0.148
54.25,17.625,0.14200000000000002
54.25,17.75,0.14200000000000002
54.25,17.875,0.14300000000000002
54.25,18.0,0.155
54.25,18.125,0.185
54.25,18.25,0.199
54.25,18.375,0.199
54.25,18.5,0.169
54.25,18.625,0.164
54.25,18.75,0.259
54.25,18.875,0.262
54.25,19.0,0.263
54.25,19.125,0.264
54.25,19.25,0.268
54.25,19.375,0.276
54.25,19.5,0.252
54.25,19.625,0.252
54.25,19.75,0.251
54.25,19.875,0.251
54.25,20.0,0.25
54.25,20.125,0.25
54.25,20.25,0.249
54.25,20.375,0.249
54.25,20.5,0.249
54.25,20.625,0.274
54.25,20.75,0.28200000000000003
54.25,20.875,0.28300000000000003
54.25,21.0,0.28600000000000003
54.25,21.125,0.28800000000000003
54.25,21.25,0.28500000000000003
54.25,21.375,0.28600000000000003
54.25,21.5,0.289
54.25,21.625,0.29
54.25,21.75,0.28800000000000003
54.25,21.875,0.273
54.25,22.0,0.241
54.25,22.125,0.23
54.25,22.25,0.233
54.25,22.375,0.23
54.25,22.5,0.222
54.25,22.625,0.221
54.25,22.75,0.228
54.25,22.875,0.233
54.25,23.0,0.241
54.25,23.125,0.242
54.25,23.25,0.243
54.25,23.375,0.23500000000000001
54.25,23.5,0.23
54.25,23.625,0.217
54.25,23.75,0.209
54.25,23.875,0.188
54.25,24.0,0.186
54.25,24.125,0.20600000000000002
54.25,24.25,0.209
54.25,24.375,0.182
54.25,24.5,0.176
54.25,24.625,0.167
54.25,24.75,0.184
54.25,24.875,0.189
54.25,25.0,0.187
54.25,25.125,0.182
54.25,25.25,0.185
54.25,25.375,0.197
54.25,25.5,0.196
54.25,25.625,0.184
54.25,25.75,0.215
54.25,25.875,0.229
54.25,26.0,0.229
54.25,26.125,0.231
54.25,26.25,0.232
54.25,26.375,0.233
54.25,26.5,0.233
54.25,26.625,0.243
54.25,26.75,0.243
54.25,26.875,0.23500000000000001
54.25,27.0,0.23600000000000002
54.25,27.125,0.23500000000000001
54.25,27.25,0.24
54.25,27.375,0.245
54.25,27.5,0.25
54.25,27.625,0.251
54.25,27.75,0.249
54.25,27.875,0.219
54.25,28.0,0.216
54.25,28.125,0.202
54.25,28.25,0.176
54.25,28.375,0.185
54.25,28.5,0.192
54.25,28.625,0.20400000000000001
54.25,28.75,0.216
54.25,28.875,0.24
54.25,29.0,0.23500000000000001
54.25,29.125,0.229
54.25,29.25,0.243
54.25,29.375,0.252
54.25,29.5,0.256
54.25,29.625,0.261
54.25,29.75,0.263
54.25,29.875,0.265
54.25,30.0,0.265
54.25,30.125,0.265
54.25,30.25,0.266
54.25,30.375,0.28800000000000003
54.25,30.5,0.28
54.25,30.625,0.259
54.25,30.75,0.258
54.25,30.875,0.259
54.25,31.0,0.259
54.25,31.125,0.261
54.25,31.25,0.262
54.25,31.375,0.263
54.25,31.5,0.265
54.25,31.625,0.271
54.25,31.75,0.273
54.25,31.875,0.275
54.25,32.0,0.275
54.25,32.125,0.273
54.25,32.25,0.269
54.25,32.375,0.271
54.25,32.5,0.278
54.25,32.625,0.28
54.25,32.75,0.279
54.25,32.875,0.276
54.25,33.0,0.273
54.25,33.125,0.271
54.25,33.25,0.27
54.25,33.375,0.277
54.25,33.5,0.28200000000000003
54.25,33.625,0.28400000000000003
54.25,33.75,0.28400000000000003
54.25,33.875,0.28600000000000003
54.25,34.0,0.276
54.25,34.125,0.279
54.25,34.25,0.28400000000000003
54.25,34.375,0.28600000000000003
54.25,34.5,0.29
54.25,34.625,0.291
54.25,34.75,0.28700000000000003
54.25,34.875,0.28500000000000003
54.25,35.0,0.28500000000000003
54.25,35.125,0.28400000000000003
54.25,35.25,0.278
54.25,35.375,0.272
54.25,35.5,0.271
54.25,35.625,0.273
54.25,35.75,0.274
54.25,35.875,0.272
54.25,36.0,0.273
54.25,36.125,0.276
54.25,36.25,0.28300000000000003
54.25,36.375,0.28200000000000003
54.25,36.5,0.281
54.25,36.625,0.28200000000000003
54.25,36.75,0.277
54.25,36.875,0.274
54.25,37.0,0.273
54.25,37.125,0.273
54.25,37.25,0.273
54.25,37.375,0.272
54.25,37.5,0.272
54.25,37.625,0.281
54.25,37.75,0.274
54.25,37.875,0.264
54.25,38.0,0.261
54.25,38.125,0.263
54.25,38.25,0.261
54.25,38.375,0.254
54.25,38.5,0.25
54.25,38.625,0.25
54.25,38.75,0.254
54.25,38.875,0.264
54.25,39.0,0.267
54.25,39.125,0.28700000000000003
54.25,39.25,0.28800000000000003
54.25,39.375,0.28700000000000003
54.25,39.5,0.312
54.25,39.625,0.28800000000000003
54.25,39.75,0.278
54.25,39.875,0.27
54.25,40.0,0.27
54.25,40.125,0.266
54.25,40.25,0.266
54.25,40.375,0.274
54.25,40.5,0.273
54.25,40.625,0.272
54.25,40.75,0.277
54.25,40.875,0.274
54.25,41.0,0.248
54.25,41.125,0.23800000000000002
54.25,41.25,0.244
54.25,41.375,0.258
54.25,41.5,0.255
54.25,41.625,0.247
54.25,41.75,0.252
54.25,41.875,0.264
54.25,42.0,0.273
54.25,42.125,0.255
54.25,42.25,0.222
54.25,42.375,0.225
54.25,42.5,0.227
54.25,42.625,0.25
54.25,42.75,0.229
54.25,42.875,0.224
54.25,43.0,0.23600000000000002
54.25,43.125,0.242
54.25,43.25,0.242
54.25,43.375,0.26
54.25,43.5,0.269
54.25,43.625,0.255
54.25,43.75,0.272
54.25,43.875,0.297
54.25,44.0,0.268
54.25,44.125,0.251
54.25,44.25,0.301
54.25,44.375,0.334
54.25,44.5,0.334
54.25,44.625,0.333
54.25,44.75,0.275
54.25,44.875,0.266
54.25,45.0,0.28500000000000003
54.25,45.125,0.23700000000000002
54.25,45.25,0.247
54.25,45.375,0.292
54.25,45.5,0.28300000000000003
54.25,45.625,0.278
54.25,45.75,0.247
54.25,45.875,0.255
54.25,46.0,0.244
54.25,46.125,0.23500000000000001
54.25,46.25,0.229
54.25,46.375,0.23
54.25,46.5,0.215
54.25,46.625,0.23600000000000002
54.25,46.75,0.245
54.25,46.875,0.225
54.25,47.0,0.222
54.25,47.125,0.226
54.25,47.25,0.223
54.25,47.375,0.21
54.25,47.5,0.20800000000000002
54.25,47.625,0.20500000000000002
54.25,47.75,0.20800000000000002
54.25,47.875,0.21
54.25,48.0,0.213
54.25,48.125,0.219
54.25,48.25,0.254
54.25,48.375,0.28400000000000003
54.25,48.5,0.255
54.25,48.625,0.249
54.25,48.75,0.247
54.25,48.875,0.247
54.25,49.0,0.28500000000000003
54.25,49.125,0.28500000000000003
54.25,49.25,0.273
54.25,49.375,0.249
54.25,49.5,0.249
54.25,49.625,0.265
54.25,49.75,0.271
54.25,49.875,0.278
54.25,50.0,0.279
54.125,-9.875,0.258
54.125,-9.75,0.262
54.125,-9.625,0.264
54.125,-9.5,0.264
54.125,-9.375,0.265
54.125,-9.25,0.308
54.125,-9.125,0.306
54.125,-9.0,0.295
54.125,-8.875,0.317
54.125,-8.75,0.317
54.125,-8.625,0.313
54.125,-8.5,0.308
54.125,-8.375,0.297
54.125,-8.25,0.28500000000000003
54.125,-8.125,0.28300000000000003
54.125,-8.0,0.298
54.125,-7.875,0.303
54.125,-7.75,0.295
54.125,-7.625,0.294
54.125,-7.5,0.294
54.125,-7.375,0.305
54.125,-7.25,0.305
54.125,-7.125,0.304
54.125,-7.0,0.291
54.125,-6.875,0.272
54.125,-6.75,0.271
54.125,-6.625,0.256
54.125,-6.5,0.242
54.125,-6.375,0.242
54.125,-6.25,0.249
54.125,-6.125,0.253
54.125,-6.0,0.257
54.125,-5.875,0.257
54.125,-4.625,0.228
54.125,-4.5,0.22
54.125,-3.25,0.257
54.125,-3.125,0.255
54.125,-2.75,0.23900000000000002
54.125,-2.625,0.23700000000000002
54.125,-2.5,0.23600000000000002
54.125,-2.375,0.241
54.125,-2.25,0.241
54.125,-2.125,0.241
54.125,-2.0,0.23500000000000001
54.125,-1.875,0.232
54.125,-1.75,0.228
54.125,-1.625,0.216
54.125,-1.5,0.20700000000000002
54.125,-1.375,0.20500000000000002
54.125,-1.25,0.225
54.125,-1.125,0.217
54.125,-1.0,0.203
54.125,-0.875,0.199
54.125,-0.75,0.215
54.125,-0.625,0.226
54.125,-0.5,0.225
54.125,-0.375,0.22
54.125,9.0,0.224
54.125,9.125,0.195
54.125,9.25,0.165
54.125,9.375,0.162
54.125,9.5,0.164
54.125,9.625,0.164
54.125,9.75,0.166
54.125,9.875,0.168
54.125,10.0,0.177
54.125,10.125,0.197
54.125,10.25,0.202
54.125,10.375,0.221
54.125,10.5,0.23500000000000001
54.125,10.625,0.23700000000000002
54.125,10.75,0.23700000000000002
54.125,10.875,0.23600000000000002
54.125,11.0,0.23600000000000002
54.125,11.75,0.23800000000000002
54.125,11.875,0.234
54.125,12.0,0.218
54.125,12.125,0.212
54.125,12.25,0.21
54.125,12.375,0.213
54.125,12.5,0.209
54.125,12.625,0.214
54.125,12.75,0.217
54.125,12.875,0.216
54.125,13.0,0.218
54.125,13.125,0.217
54.125,13.25,0.221
54.125,13.375,0.222
54.125,15.5,0.23700000000000002
54.125,15.625,0.23800000000000002
54.125,15.75,0.229
54.125,15.875,0.23
54.125,16.0,0.229
54.125,16.125,0.228
54.125,16.25,0.183
54.125,16.375,0.159
54.125,16.5,0.157
54.125,16.625,0.154
54.125,16.75,0.181
54.125,16.875,0.216
54.125,17.0,0.198
54.125,17.125,0.196
54.125,17.25,0.17200000000000001
54.125,17.375,0.15
54.125,17.5,0.14400000000000002
54.125,17.625,0.14200000000000002
54.125,17.75,0.135
54.125,17.875,0.14300000000000002
54.125,18.0,0.148
54.125,18.125,0.18
54.125,18.25,0.198
54.125,18.375,0.198
54.125,18.5,0.199
54.125,18.625,0.228
54.125,18.75,0.258
54.125,18.875,0.26
54.125,19.0,0.264
54.125,19.125,0.264
54.125,19.25,0.263
54.125,19.375,0.263
54.125,19.5,0.269
54.125,19.625,0.26
54.125,19.75,0.249
54.125,19.875,0.25
54.125,20.0,0.25
54.125,20.125,0.249
54.125,20.25,0.248
54.125,20.375,0.247
54.125,20.5,0.247
54.125,20.625,0.198
54.125,20.75,0.28800000000000003
54.125,20.875,0.291
54.125,21.0,0.293
54.125,21.125,0.291
54.125,21.25,0.28800000000000003
54.125,21.375,0.28300000000000003
54.125,21.5,0.28300000000000003
54.125,21.625,0.28200000000000003
54.125,21.75,0.281
54.125,21.875,0.266
54.125,22.0,0.261
54.125,22.125,0.255
54.125,22.25,0.256
54.125,22.375,0.232
54.125,22.5,0.23
54.125,22.625,0.228
54.125,22.75,0.228
54.125,22.875,0.224
54.125,23.0,0.22
54.125,23.125,0.221
54.125,23.25,0.222
54.125,23.375,0.217
54.125,23.5,0.213
54.125,23.625,0.199
54.125,23.75,0.193
54.125,23.875,0.185
54.125,24.0,0.182
54.125,24.125,0.183
54.125,24.25,0.18
54.125,24.375,0.179
54.125,24.5,0.166
54.125,24.625,0.169
54.125,24.75,0.2
54.125,24.875,0.216
54.125,25.0,0.213
54.125,25.125,0.20400000000000001
54.125,25.25,0.20500000000000002
54.125,25.375,0.20500000000000002
54.125,25.5,0.20400000000000001
54.125,25.625,0.197
54.125,25.75,0.21
54.125,25.875,0.202
54.125,26.0,0.199
54.125,26.125,0.20700000000000002
54.125,26.25,0.20700000000000002
54.125,26.375,0.218
54.125,26.5,0.223
54.125,26.625,0.23900000000000002
54.125,26.75,0.242
54.125,26.875,0.25
54.125,27.0,0.251
54.125,27.125,0.246
54.125,27.25,0.246
54.125,27.375,0.252
54.125,27.5,0.253
54.125,27.625,0.251
54.125,27.75,0.249
54.125,27.875,0.23800000000000002
54.125,28.0,0.23600000000000002
54.125,28.125,0.219
54.125,28.25,0.198
54.125,28.375,0.192
54.125,28.5,0.197
54.125,28.625,0.217
54.125,28.75,0.227
54.125,28.875,0.23600000000000002
54.125,29.0,0.21
54.125,29.125,0.20600000000000002
54.125,29.25,0.221
54.125,29.375,0.226
54.125,29.5,0.249
54.125,29.625,0.263
54.125,29.75,0.264
54.125,29.875,0.266
54.125,30.0,0.266
54.125,30.125,0.255
54.125,30.25,0.258
54.125,30.375,0.275
54.125,30.5,0.278
54.125,30.625,0.264
54.125,30.75,0.261
54.125,30.875,0.261
54.125,31.0,0.261
54.125,31.125,0.263
54.125,31.25,0.265
54.125,31.375,0.265
54.125,31.5,0.269
54.125,31.625,0.273
54.125,31.75,0.278
54.125,31.875,0.278
54.125,32.0,0.275
54.125,32.125,0.267
54.125,32.25,0.257
54.125,32.375,0.26
54.125,32.5,0.27
54.125,32.625,0.272
54.125,32.75,0.27
54.125,32.875,0.273
54.125,33.0,0.274
54.125,33.125,0.271
54.125,33.25,0.273
54.125,33.375,0.273
54.125,33.5,0.274
54.125,33.625,0.28600000000000003
54.125,33.75,0.28700000000000003
54.125,33.875,0.276
54.125,34.0,0.278
54.125,34.125,0.27
54.125,34.25,0.277
54.125,34.375,0.281
54.125,34.5,0.28800000000000003
54.125,34.625,0.29
54.125,34.75,0.28800000000000003
54.125,34.875,0.28600000000000003
54.125,35.0,0.28600000000000003
54.125,35.125,0.28500000000000003
54.125,35.25,0.28400000000000003
54.125,35.375,0.279
54.125,35.5,0.278
54.125,35.625,0.272
54.125,35.75,0.272
54.125,35.875,0.27
54.125,36.0,0.27
54.125,36.125,0.274
54.125,36.25,0.28400000000000003
54.125,36.375,0.28300000000000003
54.125,36.5,0.28200000000000003
54.125,36.625,0.28
54.125,36.75,0.276
54.125,36.875,0.275
54.125,37.0,0.274
54.125,37.125,0.274
54.125,37.25,0.273
54.125,37.375,0.273
54.125,37.5,0.272
54.125,37.625,0.281
54.125,37.75,0.279
54.125,37.875,0.266
54.125,38.0,0.261
